feature,pearson_r,p_value,p_fdr_BH,n_samples,fisher_z,t_statistic,abs_r,neg_log10_p,sig_p_0_05,sig_p_0_01,sig_p_0_001,sig_fdr_0_05,sig_fdr_0_10
"Histology of cancer tumour (9680.0)",-0.0194692747904822,3.97484606348665e-05,0.00140702884238935,44535,-4.10904367619591,-4.10934947590314,0.0194692747904822,4.40067968589376,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z926)",-0.0194638729138519,3.99451535854506e-05,0.00140808751208838,44535,-4.10790330728846,-4.108208878058,0.0194638729138519,4.39853590467973,1,1,1,1,1
"Diagnoses - ICD10 (Z926 - Z92.6 Personal history of chemotherapy for neoplastic disease)",-0.0194638729138519,3.99451535854506e-05,0.00140808751208838,44535,-4.10790330728846,-4.108208878058,0.0194638729138519,4.39853590467973,1,1,1,1,1
"Diagnoses - secondary ICD10 (F058)",-0.0194521467763667,4.03753087569188e-05,0.0014202856007512,44535,-4.10542784939695,-4.10573292361242,0.0194521467763667,4.39388414352367,1,1,1,1,1
"Operative procedures - secondary OPCS4 (U212 - U21.2 Computed tomography NEC)",-0.0194366377192136,4.09509891697532e-05,0.00143754148052242,44535,-4.10215379622964,-4.10245821456788,0.0194366377192136,4.3877356034084,1,1,1,1,1
"Diagnoses - ICD10 (R55 - R55 Syncope and collapse)",-0.019394192059325,4.25666196054878e-05,0.00149115637352419,44535,-4.09319327791461,-4.09349590627748,0.019394192059325,4.37093083760711,1,1,1,1,1
"Treatment/medication code (1140861958.0 - simvastatin)",-0.019333771688072,4.49710346567763e-05,0.001572124058343,44535,-4.08043822205086,-4.08073831515871,0.019333771688072,4.34706712042495,1,1,1,1,1
"Operative procedures - OPCS4 (U401 - U40.1 Diagnostic intradermal inoculation of skin)",-0.0193144683202553,4.57659772199163e-05,0.00159660852346753,44535,-4.07636318659782,-4.076662472877,0.0193144683202553,4.33945725991207,1,1,1,1,1
"Diagnoses - ICD10 (G250 - G25.0 Essential tremor)",-0.0193054949352094,4.6140035368496e-05,0.00160633916947846,44535,-4.07446886211719,-4.07476777385097,0.0193054949352094,4.33592207690776,1,1,1,1,1
"Histology of cancer tumour (8340.0)",-0.0192967431358556,4.65076478920947e-05,0.00161580583262967,44535,-4.0726213160679,-4.07291986282161,0.0192967431358556,4.33247562422348,1,1,1,1,1
"Diagnoses - ICD10 (R521 - R52.1 Chronic intractable pain)",-0.0192631255919595,4.79457126870931e-05,0.00166234775918186,44535,-4.06552450007348,-4.06582164776287,0.0192631255919595,4.31925022143562,1,1,1,1,1
"Operative procedures - main OPCS4 (B371 - B37.1 Aspiration of lesion of breast)",-0.0192553391923206,4.82847547044382e-05,0.00167067230160746,44535,-4.06388075710528,-4.06417758140379,0.0192553391923206,4.31618997055009,1,1,1,1,1
"Diagnoses - secondary ICD10 (R073)",-0.0192350780356663,4.91776670792723e-05,0.0016980877477168,44535,-4.05960354076219,-4.05989952471431,0.0192350780356663,4.30823207744013,1,1,1,1,1
"Femur troch BMC (bone mineral content) (right) (2.0)",0.0238331432596239,4.96009142411476e-05,0.00170920701420771,28978,4.05765665006496,4.05811096998602,0.0238331432596239,4.30451031854556,1,1,1,1,1
"Android total mass (2.0)",0.0233921731774232,5.04684585474477e-05,0.00173555992377526,30021,4.05359803075433,4.05403538477401,0.0233921731774232,4.29697995967212,1,1,1,1,1
"Diagnoses - main ICD10 (H356)",-0.0192035405556757,5.05987371952659e-05,0.00173650340963834,44535,-4.05294585123771,-4.05324053046883,0.0192035405556757,4.29586032181576,1,1,1,1,1
"Diagnoses - ICD10 (H534 - H53.4 Visual field defects)",-0.0191672359122785,5.22827927223391e-05,0.00179065913816774,44535,-4.04528180423326,-4.04557498652024,0.0191672359122785,4.28164122232509,1,1,1,1,1
"Operative procedures - OPCS4 (P273 - P27.3 Colposcopy of vagina)",-0.0191399742152088,5.35821460166625e-05,0.00183144642812013,44535,-4.03952676428478,-4.03981882600399,0.0191399742152088,4.27097989646632,1,1,1,1,1
"Operative procedures - main OPCS4 (D081 - D08.1 Extirpation of lesion of external auditory canal)",-0.0191198967255937,5.45585849728732e-05,0.00185730182916727,44535,-4.03528833959098,-4.03557957796508,0.0191198967255937,4.2631369020327,1,1,1,1,1
"Operative procedures - OPCS4 (D081 - D08.1 Extirpation of lesion of external auditory canal)",-0.0191198967255937,5.45585849728732e-05,0.00185730182916727,44535,-4.03528833959098,-4.03557957796508,0.0191198967255937,4.2631369020327,1,1,1,1,1
"Diagnoses - secondary ICD10 (F220)",-0.0191098464014171,5.5053675921829e-05,0.00187038494555349,44535,-4.03316668402367,-4.03345751086212,0.0191098464014171,4.25921367797709,1,1,1,1,1
"Liking for chips/french fries (0.0)",0.021920359342654,5.6578170112774e-05,0.00191831807701645,33738,4.02677719925286,4.02715947635398,0.021920359342654,4.24735110288073,1,1,1,1,1
"Diagnoses - secondary ICD10 (H612)",-0.0190581785552659,5.76667969358202e-05,0.00195131035322911,44535,-4.02225944936457,-4.02254816696747,0.0190581785552659,4.23907417051958,1,1,1,1,1
"Diagnoses - ICD10 (D508 - D50.8 Other iron deficiency anaemias)",-0.0190353722278954,5.88572246677125e-05,0.00198760847702865,44535,-4.01744497325419,-4.01773276325646,0.0190353722278954,4.23020022031855,1,1,1,1,1
"Diagnoses - secondary ICD10 (I421)",-0.0190301709718524,5.9131956035677e-05,0.00199290035461558,44535,-4.01634697491378,-4.01663455365866,0.0190301709718524,4.22817775466485,1,1,1,1,1
"Diagnoses - secondary ICD10 (M5456)",-0.0190164829184088,5.9860776399131e-05,0.0020134446404369,44535,-4.01345739315959,-4.01374441646193,0.0190164829184088,4.2228576546246,1,1,1,1,1
"Operative procedures - secondary OPCS4 (W365 - W36.5 Diagnostic extraction of bone marrow NEC)",-0.0190078506678126,6.03247653112419e-05,0.00202501722123324,44535,-4.01163510459745,-4.01192177800198,0.0190078506678126,4.21950435900444,1,1,1,1,1
"Recent changes in speed/amount of moving or speaking (0.0)",0.0240213184542255,6.24983821635061e-05,0.00209381980720397,27767,4.00333019543353,4.00378745946999,0.0240213184542255,4.20413122468082,1,1,1,1,1
"Diagnoses - main ICD10 (M4806)",-0.018964260964239,6.27202156635128e-05,0.00209709077520478,44535,-4.00243322398284,-4.00271813510004,0.018964260964239,4.20259245699912,1,1,1,1,1
"Diagnoses - ICD10 (R309 - R30.9 Painful micturition, unspecified)",-0.0189127488939503,6.56671162077247e-05,0.00219128311693168,44535,-3.99155893425222,-3.99184177260277,0.0189127488939503,4.18265205547382,1,1,1,1,1
"Diagnoses - secondary ICD10 (R522)",-0.0189047182440782,6.61381752799317e-05,0.00219972202059173,44535,-3.98986365168071,-3.99014616784638,0.0189047182440782,4.17954779123043,1,1,1,1,1
"Taking other prescription medications (0.0)",-0.0189237649239899,6.61805618276931e-05,0.00219972202059173,44442,-3.98971187046748,-3.98999494899116,0.0189237649239899,4.17926955029748,1,1,1,1,1
"Natural environment percentage, buffer 300m (0.0)",0.0189772889531714,6.76145278736335e-05,0.00224296916138763,44079,3.98462449958446,3.98490893431873,0.0189772889531714,4.16995998013117,1,1,1,1,1
"Operative procedures - secondary OPCS4 (Z664 - Z66.4 Thoracic vertebra)",-0.0188670150205201,6.83928272458832e-05,0.00226433899617007,44535,-3.98190444992835,-3.98218545690537,0.0188670150205201,4.16498944288333,1,1,1,1,1
"Treatment/medication code (1140876592.0 - multivitamin+mineral preparations)",-0.0188633925240274,6.86132404743031e-05,0.00226719093034952,44535,-3.98113973659059,-3.98142059886451,0.0188633925240274,4.16359206927765,1,1,1,1,1
"Operative procedures - main OPCS4 (H289 - H28.9 Unspecified diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope)",-0.0188400682862703,7.0048594958395e-05,0.00231009868334472,44535,-3.97621596463524,-3.97649589645863,0.0188400682862703,4.15460057141226,1,1,1,1,1
"Diagnoses - secondary ICD10 (N200)",-0.018832606141078,7.05137753328801e-05,0.00231710415609562,44535,-3.9746406985844,-3.97492033318529,0.018832606141078,4.15172603241778,1,1,1,1,1
"Diagnoses - ICD10 (R418 - R41.8 Other and unspecified symptoms and signs involving cognitive functions and awareness)",-0.0188322591472638,7.05354774197896e-05,0.00231710415609562,44535,-3.97456744786617,-3.97484706865143,0.0188322591472638,4.15159238978613,1,1,1,1,1
"Diagnoses - main ICD10 (S3200)",-0.0188263492679696,7.09060715294485e-05,0.00232475537431988,44535,-3.97331986697494,-3.97359925253093,0.0188263492679696,4.14931657555262,1,1,1,1,1
"Diagnoses - secondary ICD10 (M214)",-0.0188042174580757,7.23103325942717e-05,0.00236276842164187,44535,-3.96864782425455,-3.96892633013834,0.0188042174580757,4.14079964090666,1,1,1,1,1
"Operative procedures - OPCS4 (U543 - U54.3 Delivery of rehabilitation for stroke)",-0.0188036707426196,7.2345352323888e-05,0.00236276842164187,44535,-3.96853241223498,-3.96881089641313,0.0188036707426196,4.14058936399102,1,1,1,1,1
"Operative procedures - secondary OPCS4 (Y534 - Y53.4 Approach to organ under fluoroscopic control)",-0.0187973310171385,7.27526152278976e-05,0.002371482448114,44535,-3.967194091874,-3.96747232443978,0.0187973310171385,4.13815139053957,1,1,1,1,1
"Liking for vegetables (0.0)",0.0215834276876308,7.36212989985417e-05,0.00239152617290485,33730,3.96439321713508,3.96475989423009,0.0215834276876308,4.13299652398632,1,1,1,1,1
"Diagnoses - ICD10 (G932 - G93.2 Benign intracranial hypertension)",-0.0187834672263267,7.36507912295245e-05,0.00239152617290485,44535,-3.96426743731599,-3.96454512020887,0.0187834672263267,4.13282258317613,1,1,1,1,1
"Liking for burgers (meat) (0.0)",0.0216327041960783,7.56808272960072e-05,0.00244903987329418,33465,3.95780615124511,3.95817408945965,0.0216327041960783,4.12101412914158,1,1,1,1,1
"Diastolic blood pressure, automated reading (2.0)",0.0210732430008317,7.57121003174154e-05,0.00244903987329418,35264,3.95770106039041,3.95805020118121,0.0210732430008317,4.12083470595402,1,1,1,1,1
"Operative procedures - OPCS4 (T438 - T43.8 Other specified diagnostic endoscopic examination of peritoneum)",-0.0187436494244816,7.62890876157233e-05,0.00246298517092063,44535,-3.95586188393228,-3.95613799236482,0.0187436494244816,4.11753757904651,1,1,1,1,1
"Time spend outdoors in summer (2.0)",0.0190652184043648,7.69691831644754e-05,0.0024801997284965,42999,3.95374303304557,3.95402859544481,0.0190652184043648,4.11368312236664,1,1,1,1,1
"Operative procedures - secondary OPCS4 (M293 - M29.3 Endoscopic removal of tubal prosthesis from ureter)",-0.018725848151671,7.74972696059744e-05,0.00249245980437501,44535,-3.95210403241222,-3.95237943898549,0.018725848151671,4.11071359834463,1,1,1,1,1
"Date of stroke (0.0)",-0.0187048231326262,7.89475493952979e-05,0.0025342763717483,44535,-3.94766565077758,-3.94794023000227,0.0187048231326262,4.10266134634749,1,1,1,1,1
"Domestic garden percentage, buffer 300m (0.0)",-0.0194700973668932,8.12035039624812e-05,0.00260174794005028,40962,-3.94092058195247,-3.94121775092398,0.0194700973668932,4.09042523038028,1,1,1,1,1
"Operative procedures - secondary OPCS4 (Y731 - Y73.1 Cardiopulmonary bypass)",-0.0186577902307372,8.22852522885524e-05,0.00262985916573262,44535,-3.93773701757095,-3.93800975234188,0.0186577902307372,4.08467799496547,1,1,1,1,1
"Treatment/medication code (1140865786.0 - bisacodyl)",-0.0186563105775101,8.23923896163788e-05,0.00262985916573262,44535,-3.93742466344731,-3.9376973403334,0.0186563105775101,4.08411290117001,1,1,1,1,1
"Diagnoses - secondary ICD10 (E162)",-0.0186287205435914,8.44144130855605e-05,0.00268648295992773,44535,-3.93160042298677,-3.93187202211577,0.0186287205435914,4.07358339473555,1,1,1,1,1
"Liking for exercising with others (0.0)",0.0216887707049498,8.44845988582543e-05,0.00268648295992773,32850,3.93143323115219,3.93180141015449,0.0216887707049498,4.07322245365967,1,1,1,1,1
"Operative procedures - OPCS4 (M455 - M45.5 Diagnostic endoscopic examination of bladder using rigid cystoscope)",-0.0186216440956759,8.4940538801194e-05,0.00269590413093639,44535,-3.93010658982393,-3.93037791300668,0.0186216440956759,4.07088498848728,1,1,1,1,1
"Diagnoses - ICD10 (I714 - I71.4 Abdominal aortic aneurysm, without mention of rupture)",-0.0186194563948428,8.51038178560798e-05,0.00269601869512178,44535,-3.92964476780108,-3.92991600571427,0.0186194563948428,4.07005095652368,1,1,1,1,1
"Duration to complete alphanumeric path (trail #2) (1.0)",-0.0227784239706068,8.60484658401351e-05,0.00272083959870914,29715,-3.92703475079484,-3.92744056192995,0.0227784239706068,4.06525686831263,1,1,1,1,1
"Number of incorrect matches in round (2.3)",0.0235113723214699,8.69819429362439e-05,0.00274521515229622,27854,3.9244465505315,3.92487871630233,0.0235113723214699,4.06057089562372,1,1,1,1,1
"Non-cancer illness code, self-reported (1065.0 - hypertension)",-0.0185378234638359,9.14128943693163e-05,0.00287967671907818,44535,-3.91241214349425,-3.91268021305751,0.0185378234638359,4.03899253995032,1,1,1,1,1
"Diagnoses - ICD10 (K049 - K04.9 Other and unspecified diseases of pulp and periapical tissues)",-0.018534786715621,9.16559082116382e-05,0.00288195532617041,44535,-3.91177109020641,-3.91203904241119,0.018534786715621,4.03783953483695,1,1,1,1,1
"Time to press first digit (left) (2.8)",-0.0189067375631627,9.27513003061709e-05,0.00291097714808494,42737,-3.90890508512708,-3.90918376518199,0.0189067375631627,4.0326799931756,1,1,1,1,1
"Diagnoses - ICD10 (F103 - F10.3 Withdrawal state)",-0.0185160977237844,9.31649677700443e-05,0.0029185352148371,44535,-3.90782587183761,-3.90809310258053,0.0185160977237844,4.03074736194075,1,1,1,1,1
"Diagnoses - ICD10 (A419 - A41.9 Septicaemia, unspecified)",-0.0185087968312657,9.37608339901283e-05,0.00293176237393207,44535,-3.90628466503221,-3.90655161430585,0.0185087968312657,4.02797853831724,1,1,1,1,1
"Diagnoses - ICD10 (M4790 - M47.90 Spondylosis, unspecified (Multiple sites in spine))",-0.0185050382587669,9.4068993407656e-05,0.0029351747722256,44535,-3.90549123651471,-3.90575804096642,0.0185050382587669,4.02655350315099,1,1,1,1,1
"Diagnoses - secondary ICD10 (E870)",-0.0185032294844686,9.42176326056427e-05,0.0029351747722256,44535,-3.90510940725308,-3.90537614203042,0.0185032294844686,4.02586781242237,1,1,1,1,1
"Diagnoses - secondary ICD10 (J449)",-0.018499770856759,9.45024691108666e-05,0.00293862650264638,44535,-3.90437929673725,-3.90464589832312,0.018499770856759,4.02455684432443,1,1,1,1,1
"Hand grip strength (right) (2.0)",0.0187755071090851,9.51464455000584e-05,0.0029532127431406,43200,3.90273900773041,3.90301354050685,0.0187755071090851,4.02160743153403,1,1,1,1,1
"Operative procedures - main OPCS4 (W903 - W90.3 Injection of therapeutic substance into joint)",-0.0184664177117712,9.72913247840729e-05,0.00301424590638362,44535,-3.89733850849541,-3.89760382805268,0.0184664177117712,4.01192588292152,1,1,1,1,1
"Diagnoses - secondary ICD10 (I7020)",-0.0184605769791233,9.77876289469208e-05,0.00302407347027245,44535,-3.89610554135011,-3.89637063684804,0.0184605769791233,4.00971608406639,1,1,1,1,1
"Illnesses of father (2.0)",-0.019317004948158,9.98214258742221e-05,0.00308132500162018,40569,-3.89112257192503,-3.89141259298431,0.019317004948158,4.00077623085455,1,1,1,1,1
"Interval between previous point and current one in numeric path (trail #1) (1.5)",-0.0214015901574193,0.000101947498312716,0.00313730910077893,32963,-3.88602834495614,-3.88638404876778,0.0214015901574193,3.99162342689725,1,1,1,1,1
"Diagnoses - main ICD10 (C851)",-0.0184120257812339,0.000102006674345729,0.00313730910077893,44535,-3.88585648949494,-3.88611972764158,0.0184120257812339,3.99137141121172,1,1,1,1,1
"Mean sphered cell volume (0.0)",-0.0190089868746393,0.000103371909853963,0.00317351763251666,41712,-3.88263153238403,-3.88291196580454,0.0190089868746393,3.98559745981842,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z824)",-0.0183909618687525,0.000103890039751079,0.00317786833550176,44535,-3.88140994927066,-3.88167238446003,0.0183909618687525,3.98342608755828,1,1,1,1,1
"Diagnoses - ICD10 (Z824 - Z82.4 Family history of ischaemic heart disease and other diseases of the circulatory system)",-0.0183909618687525,0.000103890039751079,0.00317786833550176,44535,-3.88140994927066,-3.88167238446003,0.0183909618687525,3.98342608755828,1,1,1,1,1
"Illnesses of mother (2.0)",-0.0189022349260498,0.00010422737972937,0.00318242189282173,42141,-3.88062652240825,-3.88090371844874,0.0189022349260498,3.98201818023587,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z507)",-0.0183791380919478,0.000104961558235126,0.0031990539906139,44535,-3.87891398051861,-3.8791759657407,0.0183791380919478,3.97896973048468,1,1,1,1,1
"Diagnoses - secondary ICD10 (E831)",-0.0183462034193227,0.000108001480265215,0.00328577476446514,44535,-3.87196156189049,-3.87222229660716,0.0183462034193227,3.96657029204445,1,1,1,1,1
"Diagnoses - ICD10 (Z507 - Z50.7 Occupational therapy and vocational rehabilitation, not elsewhere classified)",-0.0183278794502825,0.000109728584388985,0.00332826645101166,44535,-3.86809342616403,-3.86835346695387,0.0183278794502825,3.95968022360733,1,1,1,1,1
"Liking for potato crisps (0.0)",0.0210552444582099,0.000109792384555137,0.00332826645101166,33741,3.86797933344008,3.86832254610455,0.0210552444582099,3.95942778247592,1,1,1,1,1
"Interval between previous point and current one in alphanumeric path (trail #2) (1.8)",-0.0224137240271465,0.000111540927421654,0.00336651376403179,29715,-3.86413869035287,-3.86452737948076,0.0224137240271465,3.95256574883108,1,1,1,1,1
"Diagnoses - secondary ICD10 (G319)",-0.0183083417464224,0.000111598772289503,0.00336651376403179,44535,-3.86396907746592,-3.86422837979715,0.0183083417464224,3.95234058309402,1,1,1,1,1
"Treatment/medication code (1140868226.0 - aspirin)",-0.0183077879505841,0.000111652218410293,0.00336651376403179,44535,-3.86385217292481,-3.86411145434597,0.0183077879505841,3.95213264353945,1,1,1,1,1
"Operative procedures - OPCS4 (C124 - C12.4 Curettage of lesion of eyelid)",-0.0182845723045057,0.000113914576689333,0.00342860539643384,44535,-3.85895142596619,-3.85920983188431,0.0182845723045057,3.94342069935646,1,1,1,1,1
"Diagnoses - ICD10 (F058 - F05.8 Other delirium)",-0.0182603363219985,0.000116322453551261,0.00349484809290578,44535,-3.85383529376486,-3.8540927879226,0.0182603363219985,3.93433644595773,1,1,1,1,1
"Diagnoses - ICD10 (J449 - J44.9 Chronic obstructive pulmonary disease, unspecified)",-0.0182395979718925,0.000118420863701746,0.00355157421599286,44535,-3.84945750328004,-3.84971421905802,0.0182395979718925,3.92657177571868,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z515)",-0.0181437534238359,0.000128591034905497,0.00384293738828198,44535,-3.82922510981236,-3.82947824972372,0.0181437534238359,3.89078930844751,1,1,1,1,1
"Diagnoses - ICD10 (Z515 - Z51.5 Palliative care)",-0.0181437534238359,0.000128591034905497,0.00384293738828198,44535,-3.82922510981236,-3.82947824972372,0.0181437534238359,3.89078930844751,1,1,1,1,1
"Diagnoses - main ICD10 (Z019)",-0.0181372580046223,0.000129309242431169,0.00385076994435677,44535,-3.82785395584036,-3.82810685469014,0.0181372580046223,3.88837043263389,1,1,1,1,1
"Diagnoses - ICD10 (Z019 - Z01.9 Special examination, unspecified)",-0.0181372580046223,0.000129309242431169,0.00385076994435677,44535,-3.82785395584036,-3.82810685469014,0.0181372580046223,3.88837043263389,1,1,1,1,1
"Operative procedures - secondary OPCS4 (U202 - U20.2 Transoesophageal echocardiography)",-0.0181341329889065,0.000129656125028526,0.00385430223786385,44535,-3.82719427910161,-3.82744706203171,0.0181341329889065,3.88720696209357,1,1,1,1,1
"Diagnoses - main ICD10 (M791)",-0.018124746523832,0.00013070332035714,0.0038786038035682,44535,-3.82521283906218,-3.82546527403458,0.018124746523832,3.88371337956202,1,1,1,1,1
"Diagnoses - secondary ICD10 (M1395)",-0.018120526002413,0.000131176773179379,0.00388582423707685,44535,-3.824321906427,-3.82457418505402,0.018120526002413,3.88214305652307,1,1,1,1,1
"Diagnoses - secondary ICD10 (W194)",-0.0181156869660079,0.000131721598759538,0.0038951299388,44535,-3.8233004082944,-3.82355250774761,0.0181156869660079,3.88034300671634,1,1,1,1,1
"Operation code (1529.0 - duodenal surgery)",-0.0181059383956453,0.000132825668133187,0.0039209115497008,44535,-3.82124253086695,-3.82149426963437,0.0181059383956453,3.87671799084585,1,1,1,1,1
"Diagnoses - ICD10 (F419 - F41.9 Anxiety disorder, unspecified)",-0.0181023956534725,0.000133229055308493,0.00392595566995447,44535,-3.8204946748099,-3.82074628259003,0.0181023956534725,3.87540105156146,1,1,1,1,1
"Spells in hospital (0.0)",-0.0232072684500626,0.000136834254689614,0.0040251679275856,27002,-3.81395751235333,-3.8143706335281,0.0232072684500626,3.86380516898697,1,1,1,1,1
"Vitamin and mineral supplements (4.0 - Vitamin D)",0.0180581093523707,0.00013837000759641,0.00406326535350501,44535,3.81114605494285,3.81139602935473,0.0180581093523707,3.85895803521851,1,1,1,1,1
"Femur wards BMD (bone mineral density) (left) (2.0)",0.0219877607971038,0.00013930902068613,0.00408373752480089,30011,3.80951363331419,3.80988417820777,0.0219877607971038,3.85602076076651,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z874)",-0.0180289801854971,0.00014185271157272,0.00415109711422075,44535,-3.80499703955602,-3.80524594370595,0.0180289801854971,3.84816235807177,1,1,1,1,1
"Diagnoses - secondary ICD10 (A46)",-0.0180231414025713,0.000142560660780793,0.00416459646588874,44535,-3.80376450367349,-3.80401319368425,0.0180231414025713,3.84600030031066,1,1,1,1,1
"Diagnoses - main ICD10 (M8998)",-0.0180152249306481,0.000143525843928974,0.00418555073357639,44535,-3.80209337915786,-3.80234177903691,0.0180152249306481,3.84306989081032,1,1,1,1,1
"Leg fat percentage (left) (2.0)",0.020319279131144,0.000147376501877737,0.00429043488656136,34886,3.79555239170126,3.79586805665493,0.020319279131144,3.8315717560859,1,1,1,1,1
"Diagnoses - ICD10 (Z874 - Z87.4 Personal history of diseases of the genito-urinary system)",-0.0179773711496871,0.000148226676143305,0.00430775804936267,44535,-3.79410265679593,-3.79434967266257,0.0179773711496871,3.8290736299648,1,1,1,1,1
"Operative procedures - OPCS4 (U212 - U21.2 Computed tomography NEC)",-0.0179661156554925,0.000149652148689646,0.00433438087844696,44535,-3.79172668675003,-3.79197329214281,0.0179661156554925,3.82491704322501,1,1,1,1,1
"Treatment/medication code (1140864618.0 - zestoretic 10 tablet)",-0.0179650277065466,0.000149790615871671,0.00433438087844696,44535,-3.79149702703998,-3.79174359278208,0.0179650277065466,3.82451539359789,1,1,1,1,1
"Diagnoses - ICD10 (E872 - E87.2 Acidosis)",-0.0179640681069076,0.000149912847676223,0.00433438087844696,44535,-3.79129446113134,-3.79154099190426,0.0179640681069076,3.82416114609908,1,1,1,1,1
"Particulate matter air pollution (pm2.5) absorbance; 2010 (0.0)",-0.0185890549194904,0.000150640771644038,0.00434798193027279,41564,-3.79009709757633,-3.79036103067889,0.0185890549194904,3.8220574683506,1,1,1,1,1
"Diagnoses - secondary ICD10 (T012)",-0.0179506938589865,0.000151626235671946,0.00436531701358781,44535,-3.78847123582514,-3.78871727958491,0.0179506938589865,3.81922564684543,1,1,1,1,1
"Diagnoses - secondary ICD10 (Z501)",-0.0179496679073738,0.000151758429788335,0.00436531701358781,44535,-3.78825466351216,-3.78850066994068,0.0179496679073738,3.81884717564726,1,1,1,1,1
"Diagnoses - secondary ICD10 (K591)",-0.017923919962851,0.000155111803461065,0.00445418843782328,44535,-3.78281942743327,-3.78306449827957,0.017923919962851,3.80935515265086,1,1,1,1,1
"Diagnoses - ICD10 (Z501 - Z50.1 Other physical therapy)",-0.0179182257344359,0.000155862769577088,0.00446815426877613,44535,-3.7816174107736,-3.78186227505245,0.0179182257344359,3.80725761090602,1,1,1,1,1
"Operation code (1357.0 - hysterectomy)",-0.0179132191924017,0.000156525867903029,0.00447955810091973,44535,-3.78056056068969,-3.78080524344944,0.0179132191924017,3.80541387946458,1,1,1,1,1
"Diagnoses - secondary ICD10 (Y442)",-0.0179074635742592,0.000157291459029726,0.00449385158327736,44535,-3.77934558550281,-3.77959005970187,0.0179074635742592,3.80329485904846,1,1,1,1,1
"Operative procedures - secondary OPCS4 (Y981 - Y98.1 Radiology of one body area (or < 20 minutes))",-0.0178926319008972,0.000159280586810685,0.00454299443969326,44535,-3.77621471267132,-3.77645865000713,0.0178926319008972,3.79783715297956,1,1,1,1,1
"Diagnoses - secondary ICD10 (C900)",-0.017889467934063,0.000159707969846107,0.00454750264899077,44535,-3.77554681941562,-3.77579064233271,0.017889467934063,3.79667341088831,1,1,1,1,1
"Diagnoses - secondary ICD10 (T784)",-0.0178673513169234,0.000162725715474971,0.00462562913433482,44535,-3.77087814445132,-3.77112116862013,0.0178673513169234,3.78854381026911,1,1,1,1,1
"Operative procedures - main OPCS4 (M705 - M70.5 Massage of prostate)",-0.0178422525828719,0.000166215326753606,0.00471688368442796,44535,-3.76557996834767,-3.76582208830467,0.0178422525828719,3.77932893231113,1,1,1,1,1
"Treatment/medication code (1140884600.0 - metformin)",-0.0178384935741075,0.000166743983700812,0.00472394658521511,44535,-3.76478646696605,-3.76502845170481,0.0178384935741075,3.77794982693271,1,1,1,1,1
"Diagnoses - secondary ICD10 (L818)",-0.0178287847970884,0.000168116727989005,0.00475485921623844,44535,-3.76273701015168,-3.76297864589482,0.0178287847970884,3.77438907114191,1,1,1,1,1
"Treatment/medication code (1141194794.0 - bendroflumethiazide)",-0.01782077159234,0.000169257732499643,0.00477912510578004,44535,-3.76104547764936,-3.76128682561404,0.01782077159234,3.77145148154848,1,1,1,1,1
"Diagnoses - ICD10 (Z370 - Z37.0 Single live birth)",0.0178041879744005,0.000171642258546666,0.00483836316454167,44535,3.75754479130303,3.75778554446754,0.0178041879744005,3.76537577945805,1,1,1,1,1
"External causes - ICD10 (Y442 - Y44.2 Anticoagulants)",-0.0177959538802471,0.000172837927521553,0.00485585425324695,44535,-3.75580663209437,-3.75604709031323,0.0177959538802471,3.7623609499016,1,1,1,1,1
"Diagnoses - ICD10 (Y442 - Y44.2 Anticoagulants)",-0.0177959538802471,0.000172837927521553,0.00485585425324695,44535,-3.75580663209437,-3.75604709031323,0.0177959538802471,3.7623609499016,1,1,1,1,1
"Operative procedures - secondary OPCS4 (Z573 - Z57.3 Quadriceps)",-0.0177853885723789,0.000174383586663872,0.00489114096481642,44535,-3.75357637085667,-3.75381645099903,0.0177853885723789,3.75849439415552,1,1,1,1,1
"Treatment/medication code (1140874104.0 - dapsone)",-0.0177833636922586,0.000174681298409011,0.00489136604251436,44535,-3.7531489331816,-3.7533889409121,0.0177833636922586,3.75775358862056,1,1,1,1,1
"Operative procedures - OPCS4 (C151 - C15.1 Correction of ectropion NEC)",-0.0177777334762796,0.000175511605462935,0.00490647923549944,44535,-3.75196043511873,-3.75220024158774,0.0177777334762796,3.75569416112482,1,1,1,1,1
"Operative procedures - OPCS4 (G742 - G74.2 Creation of temporary ileostomy)",-0.0177645110313295,0.000177476180072991,0.00495319884385528,44535,-3.74916927310996,-3.74940860738859,0.0177645110313295,3.75085992743731,1,1,1,1,1
"Diagnoses - ICD10 (I209 - I20.9 Angina pectoris, unspecified)",-0.0177458234043417,0.000180288051988307,0.00502129489597298,44535,-3.7452244531387,-3.74546312117723,0.0177458234043417,3.74403305379609,1,1,1,1,1
"Diagnoses - secondary ICD10 (D042)",-0.0177443543177938,0.000180510867743891,0.00502129489597298,44535,-3.74491433993475,-3.74515295565382,0.0177443543177938,3.74349664606236,1,1,1,1,1
"Operation code (1510.0 - dilatation and curettage/d+c)",-0.0177336089211552,0.000182148507419897,0.00505851570359369,44535,-3.74264606740738,-3.7428843006901,0.0177336089211552,3.73957438314816,1,1,1,1,1
